App,IP,Service,Connections,Traffic Size,,,App,IP,,,,,,,# of apps connected,# of unique IPS,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,172.217.3.206,benign,33,5080,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,172.217.3.206,10,,,,50.23.67.73,2,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,172.217.3.206,benign,33,8278,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,172.217.3.206,10,,,,52.0.152.198,2,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,172.217.3.206,benign,54,15046,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,172.217.3.206,10,,,,52.20.185.65,2,,,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,172.217.3.206,benign,89,55134,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,172.217.3.206,10,,,,52.20.201.67,2,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,172.217.3.206,benign,108,34762,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,172.217.3.206,10,,,,52.21.44.154,2,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,172.217.3.206,benign,151,79146,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,172.217.3.206,10,,,,52.214.218.69,2,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,172.217.3.206,benign,5359,4612210,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,172.217.3.206,10,,,,52.214.64.28,2,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,172.217.3.214,benign,1,66,,,../pcaps/Android9.0/com.matchington.mansion.apk.pcap,172.217.3.214,2,,,,52.237.18.220,2,,,,
../pcaps/Android9.0/com.matchington.mansion.apk.pcap,172.217.3.214,benign,35,13290,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,172.217.3.214,2,,,,52.3.202.50,2,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,172.217.8.3,ads,52,14650,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,172.217.8.3,1,,,,52.30.118.244,2,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,173.194.152.8,benign,2486,2546249,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,173.194.152.8,1,,,,52.44.48.55,2,,,,
../pcaps/Android9.0/com.matchington.mansion.apk.pcap,173.194.203.188,benign,3,266,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,173.194.203.188,30,,,,52.7.152.58,2,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,173.194.203.188,benign,3,266,,,../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,173.194.203.188,30,,,,52.7.6.3,2,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,173.194.203.188,benign,3,266,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,173.194.203.188,30,,,,52.8.237.179,2,amazon,ads/tracking,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,173.194.203.188,benign,3,266,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,173.194.203.188,30,,,,52.84.50.150,2,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,173.194.203.188,benign,4,330,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,173.194.203.188,30,,,,52.84.50.17,2,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,173.194.203.188,benign,4,330,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,173.194.203.188,30,,,,52.84.50.32,2,,,,
../pcaps/Android9.0/com.peoplefun.wordcross.apk.pcap,173.194.203.188,benign,6,532,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,173.194.203.188,30,,,,52.86.89.41,2,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,173.194.203.188,benign,6,532,,,../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,173.194.203.188,30,,,,54.183.244.82,2,amazon,ads,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,173.194.203.188,benign,6,532,,,../pcaps/Android9.0/com.love.poly.puzzle.game.apk.pcap,173.194.203.188,30,,,,54.197.248.157,2,,,,
../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,173.194.203.188,benign,7,596,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,173.194.203.188,30,,,,54.208.236.108,2,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,173.194.203.188,benign,7,596,,,../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,173.194.203.188,30,,,,54.219.60.228,2,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,173.194.203.188,benign,7,596,,,../pcaps/Android9.0/com.matchington.mansion.apk.pcap,173.194.203.188,30,,,,54.235.54.100,2,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,173.194.203.188,benign,7,596,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,173.194.203.188,30,,,,54.243.174.175,2,,,,
../pcaps/Android9.0/com.love.poly.puzzle.game.apk.pcap,173.194.203.188,benign,10,866,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,173.194.203.188,30,,,,69.194.244.11,2,Turn Inc,ads,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,173.194.203.188,benign,12,1064,,,../pcaps/Android9.0/com.parking.game.apk.pcap,173.194.203.188,30,,,,72.21.91.70,2,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,173.194.203.188,benign,12,1064,,,../pcaps/Android9.0/com.peoplefun.wordcross.apk.pcap,173.194.203.188,30,,,,74.115.192.80,2,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,173.194.203.188,benign,14,3878,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,173.194.203.188,30,,,,74.125.142.155,2,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,173.194.203.188,benign,15,1309,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,173.194.203.188,30,,,,13.32.252.123,3,,,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,173.194.203.188,benign,15,4151,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,173.194.203.188,30,,,,13.32.252.125,3,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,173.194.203.188,benign,16,5002,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,173.194.203.188,30,,,,13.32.252.130,3,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,173.194.203.188,benign,17,1529,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,173.194.203.188,30,,,,13.32.252.14,3,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,173.194.203.188,benign,17,4141,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,173.194.203.188,30,,,,13.32.252.234,3,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,173.194.203.188,benign,19,4415,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,173.194.203.188,30,,,,172.217.14.228,3,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,173.194.203.188,benign,20,4491,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,173.194.203.188,30,,,,172.217.3.161,3,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,173.194.203.188,benign,22,4664,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,173.194.203.188,30,,,,172.217.3.166,3,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,173.194.203.188,benign,22,5591,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,173.194.203.188,30,,,,216.115.100.124,3,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,173.194.203.188,benign,23,4656,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,173.194.203.188,30,,,,216.58.193.68,3,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,173.194.203.188,benign,30,6124,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,173.194.203.188,30,,,,216.58.217.35,3,,,,
../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,173.194.203.188,benign,33,5950,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,173.194.203.188,30,,,,224.0.0.22,3,,,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,173.194.203.188,benign,33,6268,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,173.194.203.188,30,,,,23.49.133.58,3,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,173.194.70.120,benign,48,9556,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,173.194.70.120,1,,,,24.244.4.15,3,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,174.129.4.175,benign,30,10142,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,174.129.4.175,1,,,,24.244.4.52,3,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,176.34.154.239,benign,26,7209,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,176.34.154.239,1,,,,24.244.44.209,3,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,18.195.134.78,benign,25,7927,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,18.195.134.78,1,,,,34.193.1.254,3,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,18.204.179.254,ads,21,7444,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,18.204.179.254,2,,,,34.199.56.113,3,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,18.204.179.254,ads,148,70366,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,18.204.179.254,2,,,,34.206.121.241,3,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,18.205.214.103,benign,96,24594,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,18.205.214.103,1,,,,52.1.186.159,3,amazon,ads,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,18.206.2.146,benign,16,2710,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,18.206.2.146,1,,,,52.202.35.226,3,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,18.211.209.217,benign,25,9841,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,18.211.209.217,2,,,,52.207.39.246,3,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,18.211.209.217,benign,71,26979,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,18.211.209.217,2,,,,52.22.135.102,3,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,18.215.22.79,benign,23,8422,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,18.215.22.79,7,,,,52.4.227.176,3,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,18.215.22.79,benign,43,12278,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,18.215.22.79,7,,,,52.5.158.150,3,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,18.215.22.79,benign,50,19303,,,../pcaps/Android9.0/com.parking.game.apk.pcap,18.215.22.79,7,,,,52.54.126.175,3,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,18.215.22.79,benign,84,24430,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,18.215.22.79,7,,,,54.165.125.59,3,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,18.215.22.79,benign,107,25857,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,18.215.22.79,7,,,,54.172.154.3,3,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,18.215.22.79,benign,137,47557,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,18.215.22.79,7,,,,69.16.175.10,3,Highwinds Network Group,ads/tracking,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,18.215.22.79,benign,147,49296,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,18.215.22.79,7,,,,13.32.252.146,4,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,18.233.123.55,benign,21,4157,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,18.233.123.55,5,,,,13.32.252.182,4,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,18.233.123.55,benign,24,4346,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,18.233.123.55,5,,,,13.32.252.191,4,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,18.233.123.55,benign,65,11229,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,18.233.123.55,5,,,,13.32.252.238,4,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,18.233.123.55,benign,107,35639,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,18.233.123.55,5,,,,13.32.252.50,4,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,18.233.123.55,benign,288,55664,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,18.233.123.55,5,,,,13.32.252.51,4,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,18.234.166.237,benign,107,7264,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,18.234.166.237,1,,,,13.32.252.72,4,,,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,18.235.158.238,benign,15,2874,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,18.235.158.238,1,,,,172.217.14.198,4,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,184.169.220.10,benign,28,8760,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,184.169.220.10,1,,,,185.151.204.51,4,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,184.73.158.137,benign,30,9814,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,184.73.158.137,1,,,,24.244.4.44,4,,,,
../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,184.73.240.198,benign,8583,3542898,,,../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,184.73.240.198,1,,,,34.196.96.122,4,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,185.151.204.12,benign,38,14651,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,185.151.204.12,1,,,,34.199.168.162,4,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,185.151.204.13,tracking,55,21513,,,../pcaps/Android9.0/com.parking.game.apk.pcap,185.151.204.13,1,,,,34.226.35.204,4,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,185.151.204.15,benign,19,7157,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,185.151.204.15,1,,,,34.235.76.210,4,amazon,ads,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,185.151.204.51,benign,18,6279,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,185.151.204.51,4,,,,34.236.72.183,4,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,185.151.204.51,benign,19,6423,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,185.151.204.51,4,,,,34.237.147.69,4,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,185.151.204.51,benign,20,6424,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,185.151.204.51,4,,,,34.239.204.118,4,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,185.151.204.51,benign,38,12063,,,../pcaps/Android9.0/com.parking.game.apk.pcap,185.151.204.51,4,,,,52.204.151.215,4,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,185.151.204.7,benign,57,20366,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,185.151.204.7,1,,,,52.44.242.36,4,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,185.151.204.8,benign,58,20766,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,185.151.204.8,1,,,,52.54.77.86,4,amazon,ads,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.10,ads,52,15142,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.10,8,,,,52.6.86.222,4,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.10,ads,325,165557,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,192.48.236.10,8,,,,13.32.252.232,5,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.10,ads,696,245907,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.10,8,,,,13.32.252.5,5,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.10,ads,730,375288,,,../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.10,8,,,,13.32.252.9,5,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.10,ads,745,287345,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.10,8,,,,172.217.14.193,5,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.10,ads,787,520249,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.10,8,,,,18.233.123.55,5,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.10,ads,1634,817633,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.10,8,,,,216.58.193.65,5,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,192.48.236.10,ads,3552,1755175,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.10,8,,,,224.0.0.252,5,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.11,ads,148,51195,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.11,9,,,,239.255.255.250,5,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,192.48.236.11,ads,335,165161,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,192.48.236.11,9,,,,34.198.108.34,5,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.11,ads,707,453056,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,192.48.236.11,9,,,,34.227.3.146,5,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.11,ads,838,296341,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.11,9,,,,35.241.26.53,5,Google,ads,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.11,ads,1018,454556,,,../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.11,9,,,,52.6.137.47,5,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.11,ads,1416,666457,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.11,9,,,,52.72.141.108,5,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,192.48.236.11,ads,2102,991575,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.11,9,,,,54.172.239.193,5,Amazon,ads,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.11,ads,2273,1125926,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.11,9,,,,54.87.115.225,5,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.11,ads,4780,2282951,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.11,9,,,,69.16.175.42,5,Highwinds Network Group,ads/tracking,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.12,ads,36,15177,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.12,8,,,,69.192.81.59,5,,benign,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.12,ads,531,182808,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,192.48.236.12,8,,,,13.32.252.174,6,,benign,,
../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.12,ads,634,247364,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.12,8,,,,13.32.252.201,6,,benign,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.12,ads,1112,548656,,,../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.12,8,,,,13.32.252.254,6,,benign,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,192.48.236.12,ads,1380,660010,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.12,8,,,,13.32.252.35,6,,benign,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.12,ads,1407,691557,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.12,8,,,,157.240.3.35,6,,benign,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.12,ads,2291,1091691,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.12,8,,,,172.217.14.195,6,,benign,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.12,ads,2297,844837,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.12,8,,,,34.237.62.128,6,,benign,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,192.48.236.9,"ads,tracking",16,6904,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.9,10,,,,35.168.109.106,6,,benign,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,192.48.236.9,"ads,tracking",22,1542,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,192.48.236.9,10,,,,35.171.42.51,6,,benign,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,192.48.236.9,"ads,tracking",40,13036,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,192.48.236.9,10,,,,ff02::1:3,6,,benign,,
../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.9,"ads,tracking",49,16992,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,192.48.236.9,10,,,,ff02::fb,6,,benign,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.9,"ads,tracking",334,109255,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.9,10,,,,13.32.252.108,7,,benign,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.9,"ads,tracking",336,144749,,,../pcaps/Android9.0/com.parking.game.apk.pcap,192.48.236.9,10,,,,13.32.252.89,7,,benign,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,192.48.236.9,"ads,tracking",548,291473,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.9,10,,,,157.240.3.29,7,,benign,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.9,"ads,tracking",680,324005,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,192.48.236.9,10,,,,172.217.3.164,7,,benign,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,192.48.236.9,"ads,tracking",1461,535012,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,192.48.236.9,10,,,,172.217.3.193,7,,benign,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,192.48.236.9,"ads,tracking",1568,555622,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,192.48.236.9,10,,,,172.217.3.194,7,,benign,,
../pcaps/Android9.0/com.love.poly.puzzle.game.apk.pcap,203.119.215.106,ads,9,486,,,../pcaps/Android9.0/com.love.poly.puzzle.game.apk.pcap,203.119.215.106,1,,,,172.217.3.195,7,,benign,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,203.119.244.125,ads,8,506,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,203.119.244.125,1,,,,18.215.22.79,7,,benign,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,205.185.208.154,tracking,138154,170502953,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,205.185.208.154,1,,,,216.58.193.67,7,,benign,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,205.185.208.52,tracking,4,295,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,205.185.208.52,18,,,,35.153.37.39,7,Amazon,ads,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,205.185.208.52,tracking,5,361,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,205.185.208.52,18,,,,35.241.22.100,7,Google,ads,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,205.185.208.52,tracking,11,795,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,205.185.208.52,18,,,,52.55.162.139,7,Amazon,tracking,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,205.185.208.52,tracking,12,849,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,205.185.208.52,18,,,,54.165.116.123,7,Amazon,ads,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,205.185.208.52,tracking,13,915,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,205.185.208.52,18,,,,54.85.112.35,7,Amazon,benign,,
../pcaps/Android9.0/com.parking.game.apk.pcap,205.185.208.52,tracking,73,50984,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,205.185.208.52,18,,,,13.32.252.23,8,Amazon,benign,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,205.185.208.52,tracking,110,82314,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,205.185.208.52,18,,,,172.217.14.194,8,Google,benign,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,205.185.208.52,tracking,126,90836,,,../pcaps/Android9.0/com.parking.game.apk.pcap,205.185.208.52,18,,,,192.48.236.10,8,Mopub,ads,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,205.185.208.52,tracking,127,90873,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,205.185.208.52,18,,,,192.48.236.12,8,Mopub,ads,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,205.185.208.52,tracking,127,90873,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,205.185.208.52,18,,,,216.58.217.33,8,Google,benign,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,205.185.208.52,tracking,130,91113,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,205.185.208.52,18,,,,224.0.0.251,8,IANA,benign,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,205.185.208.52,tracking,131,91173,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,205.185.208.52,18,,,,23.59.156.199,8,Akamai,benign,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,205.185.208.52,tracking,132,96400,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,205.185.208.52,18,,,,192.48.236.11,9,Mopub,ads,,
